Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer Id,Customer name,Customer City,Customer Country,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
CASH,3,4,12.78999996,49.18999863,Advance shipping,0,17,Cleats,6670,Betty Lopez,West Chester,EE. UU.,Corporate,PA,4971 Indian Campus,19380,4,Apparel,39.96376801,-75.60626221,Europe,Zabrze,Polonia,6670,12/15/2016 4:57,48927,365,10.80000019,0.180000007,122345,59.99000168,0.25999999,1,59.99000168,49.18999863,12.78999996,Eastern Europe,Silesia,CLOSED,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/18/2016 4:57,Standard Class
TRANSFER,3,4,195.9900055,399.980011,Advance shipping,0,45,Fishing,6670,Betty Lopez,West Chester,EE. UU.,Corporate,PA,4971 Indian Campus,19380,7,Fan Shop,39.96376801,-75.60626221,Africa,Larache,Marruecos,6670,10/12/2016 6:26,44547,1004,0,0,111225,399.980011,0.49000001,1,399.980011,399.980011,195.9900055,North Africa,Tÿnger-Tetuÿn,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,10/15/2016 6:26,Standard Class
CASH,4,4,0,199.9900055,Shipping on time,0,48,Water Sports,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,7,Fan Shop,39.98681259,-75.54330444,Pacific Asia,Shanghÿi,China,10545,11/25/2015 4:26,22483,1073,0,0,56262,199.9900055,0,1,199.9900055,199.9900055,0,Eastern Asia,Shanghÿi,CLOSED,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,11/29/2015 4:26,Standard Class
PAYMENT,2,1,-95.27999878,129.9900055,Late delivery,1,18,Men's Footwear,5651,Michelle Smith,West Chester,EE. UU.,Consumer,PA,3874 Cotton Heath,19380,4,Apparel,39.96376801,-75.60626221,LATAM,San Pedro Sula,Honduras,5651,5/6/2015 7:21,8585,403,0,0,21423,129.9900055,-0.730000019,1,129.9900055,129.9900055,-95.27999878,Central America,Cort?s,PAYMENT_REVIEW,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/8/2015 7:21,First Class
TRANSFER,3,4,14.60999966,37.45999908,Advance shipping,0,35,Golf Gloves,2327,Helen Martin,West Chester,EE. UU.,Corporate,PA,9533 High Mountain,19380,6,Outdoors,39.96376801,-75.60626221,LATAM,San Crist›bal de Las Casas,M?xico,2327,5/18/2015 3:50,9397,775,12.48999977,0.25,23451,9.989999771,0.389999986,5,49.95000076,37.45999908,14.60999966,Central America,Chiapas,PROCESSING,775,35,Clicgear 8.0 Shoe Brush,9.989999771,0,5/21/2015 3:50,Standard Class
TRANSFER,3,4,54.43999863,173.9299927,Advance shipping,0,46,Indoor/Outdoor Games,6022,Mary Smith,West Chester,EE. UU.,Consumer,PA,6007 Velvet Maze,19380,7,Fan Shop,39.96376801,-75.60626221,Europe,Marano di Napoli,Italia,6022,10/20/2015 9:45,20032,1014,25.98999977,0.129999995,50083,49.97999954,0.310000002,4,199.9199982,173.9299927,54.43999863,Southern Europe,Campania,PENDING,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,10/23/2015 9:45,Standard Class
PAYMENT,3,4,81.59999847,169.9900055,Advance shipping,0,48,Water Sports,6670,Betty Lopez,West Chester,EE. UU.,Corporate,PA,4971 Indian Campus,19380,7,Fan Shop,39.96376801,-75.60626221,LATAM,Reynosa,M?xico,6670,3/31/2015 6:42,6117,1073,30,0.150000006,15282,199.9900055,0.479999989,1,199.9900055,169.9900055,81.59999847,Central America,Tamaulipas,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,4/3/2015 6:42,Standard Class
TRANSFER,6,4,0,169.9900055,Late delivery,1,48,Water Sports,5651,Michelle Smith,West Chester,EE. UU.,Consumer,PA,3874 Cotton Heath,19380,7,Fan Shop,39.96376801,-75.60626221,USCA,New York City,Estados Unidos,5651,7/3/2016 21:07,37670,1073,30,0.150000006,94026,199.9900055,0,1,199.9900055,169.9900055,0,East of USA,Nueva York,PROCESSING,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,7/9/2016 21:07,Standard Class
TRANSFER,4,4,73.80000305,205,Shipping on time,0,24,Women's Apparel,6670,Betty Lopez,West Chester,EE. UU.,Corporate,PA,4971 Indian Campus,19380,5,Golf,39.96376801,-75.60626221,Africa,Wad Madani,Sudÿn,6670,9/23/2016 14:21,43268,502,45,0.180000007,108085,50,0.360000014,5,250,205,73.80000305,North Africa,Gezira,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,9/27/2016 14:21,Standard Class
PAYMENT,2,1,-215.9100037,143.9400024,Late delivery,1,46,Indoor/Outdoor Games,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,7,Fan Shop,39.98681259,-75.54330444,LATAM,Chinandega,Nicaragua,10545,2/15/2015 7:28,3105,1014,6,0.039999999,7728,49.97999954,-1.5,3,149.9400024,143.9400024,-215.9100037,Central America,Chinandega,PENDING_PAYMENT,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/17/2015 7:28,First Class
PAYMENT,2,1,-111.5500031,145.4400024,Late delivery,1,46,Indoor/Outdoor Games,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,7,Fan Shop,39.98681259,-75.54330444,LATAM,Chinandega,Nicaragua,10545,2/15/2015 7:28,3105,1014,4.5,0.029999999,7729,49.97999954,-0.769999981,3,149.9400024,145.4400024,-111.5500031,Central America,Chinandega,PENDING_PAYMENT,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/17/2015 7:28,First Class
TRANSFER,2,4,10.60999966,44.18999863,Advance shipping,0,37,Electronics,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,6,Outdoors,39.98681259,-75.54330444,LATAM,Bogotÿ,Colombia,10545,2/3/2017 6:17,52356,821,7.800000191,0.150000006,130842,51.99000168,0.239999995,1,51.99000168,44.18999863,10.60999966,South America,Bogotÿ,PROCESSING,821,37,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,0,2/5/2017 6:17,Standard Class
DEBIT,2,4,143.9900055,299.980011,Advance shipping,0,43,Camping & Hiking,5563,Paul Trevino,West Chester,EE. UU.,Corporate,PA,5667 Quaking Bear Bay,19380,7,Fan Shop,39.96376801,-75.60626221,Africa,Krugersdorp,SudAfrica,5563,9/11/2016 23:07,42471,957,0,0,106018,299.980011,0.479999989,1,299.980011,299.980011,143.9900055,Southern Africa,Gauteng,COMPLETE,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,9/13/2016 23:07,Standard Class
DEBIT,2,2,132.9900055,379.980011,Shipping on time,0,45,Fishing,1678,Mary Stephenson,West Chester,EE. UU.,Home Office,PA,421 Pleasant Diversion,19380,7,Fan Shop,39.96343231,-75.59877014,Europe,Solna,Suecia,1678,8/24/2017 8:48,66201,1004,20,0.050000001,165492,399.980011,0.349999994,1,399.980011,379.980011,132.9900055,Northern Europe,Estocolmo,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,8/26/2017 8:48,Second Class
DEBIT,2,2,120.1900024,383.980011,Shipping on time,0,45,Fishing,1678,Mary Stephenson,West Chester,EE. UU.,Home Office,PA,421 Pleasant Diversion,19380,7,Fan Shop,39.96343231,-75.59877014,Europe,Solna,Suecia,1678,8/24/2017 8:48,66201,1004,16,0.039999999,165494,399.980011,0.310000002,1,399.980011,383.980011,120.1900024,Northern Europe,Estocolmo,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,8/26/2017 8:48,Second Class
CASH,4,4,48.02000046,137.1999969,Shipping on time,0,26,Girls' Apparel,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,5,Golf,39.98681259,-75.54330444,Pacific Asia,Shanghÿi,China,10545,11/25/2015 4:26,22483,565,2.799999952,0.02,56259,70,0.349999994,2,140,137.1999969,48.02000046,Eastern Asia,Shanghÿi,CLOSED,565,26,adidas Youth Germany Black/Red Away Match Soc,70,0,11/29/2015 4:26,Standard Class
DEBIT,3,2,-20.90999985,331.9700012,Late delivery,1,9,Cardio Equipment,2504,Mary Smith,West Chester,EE. UU.,Corporate,PA,1548 Lazy Place,19380,3,Footwear,39.96376801,-75.60626221,Pacific Asia,Whyalla,Australia,2504,11/18/2015 0:25,21992,191,67.98999786,0.170000002,55019,99.98999786,-0.059999999,4,399.9599915,331.9700012,-20.90999985,Oceania,Australia del Sur,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/21/2015 0:25,Second Class
PAYMENT,6,4,73.91000366,167.9799957,Late delivery,1,9,Cardio Equipment,8464,Mary Knight,West Chester,EE. UU.,Home Office,PA,8349 Round Road,19380,3,Footwear,39.96141434,-75.60319519,LATAM,Tegucigalpa,Honduras,8464,4/10/2015 5:59,6800,191,32,0.159999996,17013,99.98999786,0.439999998,2,199.9799957,167.9799957,73.91000366,Central America,Francisco Morazÿn,PAYMENT_REVIEW,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/16/2015 5:59,Standard Class
CASH,4,4,13.92000008,47.99000168,Shipping on time,0,17,Cleats,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,4,Apparel,39.98681259,-75.54330444,Pacific Asia,Shanghÿi,China,10545,11/25/2015 4:26,22483,365,12,0.200000003,56260,59.99000168,0.289999992,1,59.99000168,47.99000168,13.92000008,Eastern Asia,Shanghÿi,CLOSED,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/29/2015 4:26,Standard Class
TRANSFER,2,4,-239.9799957,299.9700012,Advance shipping,0,9,Cardio Equipment,2504,Mary Smith,West Chester,EE. UU.,Corporate,PA,1548 Lazy Place,19380,3,Footwear,39.96376801,-75.60626221,Europe,Berl­n,Alemania,2504,9/27/2015 20:07,18486,191,0,0,46212,99.98999786,-0.800000012,3,299.9700012,299.9700012,-239.9799957,Western Europe,Berl­n,PENDING,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/29/2015 20:07,Standard Class
TRANSFER,2,4,7.559999943,75.58000183,Advance shipping,0,29,Shop By Sport,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,5,Golf,39.98681259,-75.54330444,LATAM,Bogotÿ,Colombia,10545,2/3/2017 6:17,52356,627,4.400000095,0.059999999,130843,39.99000168,0.100000001,2,79.98000336,75.58000183,7.559999943,South America,Bogotÿ,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/5/2017 6:17,Standard Class
DEBIT,4,4,-16.87000084,74.97000122,Shipping on time,0,46,Indoor/Outdoor Games,5651,Michelle Smith,West Chester,EE. UU.,Consumer,PA,3874 Cotton Heath,19380,7,Fan Shop,39.96376801,-75.60626221,Europe,London,Reino Unido,5651,7/28/2017 5:52,64343,1014,24.98999977,0.25,160839,49.97999954,-0.230000004,2,99.95999908,74.97000122,-16.87000084,Northern Europe,Inglaterra,ON_HOLD,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/1/2017 5:52,Standard Class
TRANSFER,2,1,-94.68000031,157.8000031,Late delivery,1,67,DVDs,14940,Britanney Jefferson,West Chester,EE. UU.,Consumer,PA,1548 Lazy Place,19380,9,Discs Shop,39.96376801,-75.60626221,Europe,Groningen,Pa­ses Bajos,14940,11/8/2017 1:41,71387,1354,6.579999924,0.039999999,174702,164.3800049,-0.600000024,1,164.3800049,157.8000031,-94.68000031,Western Europe,Groningen,PENDING,1354,67,DVDs ,164.3800049,0,11/10/2017 1:41,First Class
DEBIT,6,4,11.39999962,113.9800034,Late delivery,1,17,Cleats,5521,Mary Williamson,West Chester,EE. UU.,Home Office,PA,1972 Burning Extension,19380,4,Apparel,39.98081207,-75.78192139,Pacific Asia,Hobart,Australia,5521,10/29/2015 5:00,20635,365,6,0.050000001,51558,59.99000168,0.100000001,2,119.9800034,113.9800034,11.39999962,Oceania,Tasmania,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/4/2015 5:00,Standard Class
PAYMENT,5,2,0,165.9900055,Late delivery,1,48,Water Sports,8464,Mary Knight,West Chester,EE. UU.,Home Office,PA,8349 Round Road,19380,7,Fan Shop,39.96141434,-75.60319519,LATAM,San Pedro Sula,Honduras,8464,3/10/2017 16:55,54784,1073,34,0.170000002,137023,199.9900055,0,1,199.9900055,165.9900055,0,Central America,Cort?s,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,3/15/2017 16:55,Second Class
TRANSFER,2,4,89.63999939,331.980011,Advance shipping,0,45,Fishing,6022,Mary Smith,West Chester,EE. UU.,Consumer,PA,6007 Velvet Maze,19380,7,Fan Shop,39.96376801,-75.60626221,Pacific Asia,Bagdad,Irak,6022,10/5/2016 23:26,44116,1004,68,0.170000002,110168,399.980011,0.270000011,1,399.980011,331.980011,89.63999939,West Asia,Bagdad,PROCESSING,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,10/7/2016 23:26,Standard Class
DEBIT,2,1,33.43999863,379.980011,Late delivery,1,45,Fishing,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,7,Fan Shop,39.98681259,-75.54330444,Pacific Asia,Devonport,Australia,10545,11/9/2015 6:55,21394,1004,20,0.050000001,53500,399.980011,0.090000004,1,399.980011,379.980011,33.43999863,Oceania,Tasmania,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,11/11/2015 6:55,First Class
PAYMENT,6,4,139.9900055,399.980011,Late delivery,1,45,Fishing,8464,Mary Knight,West Chester,EE. UU.,Home Office,PA,8349 Round Road,19380,7,Fan Shop,39.96141434,-75.60319519,LATAM,Tegucigalpa,Honduras,8464,4/10/2015 5:59,6800,1004,0,0,17011,399.980011,0.349999994,1,399.980011,399.980011,139.9900055,Central America,Francisco Morazÿn,PAYMENT_REVIEW,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,4/16/2015 5:59,Standard Class
TRANSFER,4,4,102.9499969,395.9599915,Shipping canceled,0,9,Cardio Equipment,1678,Mary Stephenson,West Chester,EE. UU.,Home Office,PA,421 Pleasant Diversion,19380,3,Footwear,39.96343231,-75.59877014,Europe,Lucerna,Suiza,1678,9/7/2017 16:50,67183,191,4,0.01,167922,99.98999786,0.25999999,4,399.9599915,395.9599915,102.9499969,Western Europe,Lucerna,SUSPECTED_FRAUD,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/11/2017 16:50,Standard Class
PAYMENT,6,2,110.2399979,293.9700012,Late delivery,1,9,Cardio Equipment,2327,Helen Martin,West Chester,EE. UU.,Corporate,PA,9533 High Mountain,19380,3,Footwear,39.96376801,-75.60626221,USCA,Oceanside,Estados Unidos,2327,5/13/2016 11:54,34150,191,6,0.02,85252,99.98999786,0.379999995,3,299.9700012,293.9700012,110.2399979,East of USA,Nueva York,PENDING_PAYMENT,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,5/19/2016 11:54,Second Class
TRANSFER,5,4,-189.8300018,247.5,Late delivery,1,24,Women's Apparel,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,5,Golf,39.98681259,-75.54330444,LATAM,Tegucigalpa,Honduras,10545,2/19/2017 15:43,53479,502,2.5,0.01,133639,50,-0.769999981,5,250,247.5,-189.8300018,Central America,Francisco Morazÿn,PENDING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/24/2017 15:43,Standard Class
TRANSFER,0,0,-359.9599915,239.9700012,Shipping on time,0,31,Women's Golf Clubs,8464,Mary Knight,West Chester,EE. UU.,Home Office,PA,8349 Round Road,19380,6,Outdoors,39.96141434,-75.60319519,LATAM,C›rdoba,M?xico,8464,5/11/2017 4:13,58995,691,0,0,147679,79.98999786,-1.5,3,239.9700012,239.9700012,-359.9599915,Central America,Veracruz,PROCESSING,691,31,MDGolf Pittsburgh Penguins Putter,79.98999786,0,5/11/2017 16:13,Same Day
TRANSFER,2,1,24.5699997,217.4100037,Shipping canceled,0,46,Indoor/Outdoor Games,2504,Mary Smith,West Chester,EE. UU.,Corporate,PA,1548 Lazy Place,19380,7,Fan Shop,39.96376801,-75.60626221,USCA,Laval,Canada,2504,9/4/2016 16:18,41972,1014,32.49000168,0.129999995,104775,49.97999954,0.109999999,5,249.8999939,217.4100037,24.5699997,Canada,Quebec,SUSPECTED_FRAUD,1014,46,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/6/2016 16:18,First Class
PAYMENT,2,4,380.25,1125,Advance shipping,0,64,Computers,14114,Hedy Baird,West Chester,EE. UU.,Corporate,PA,421 Pleasant Diversion,19380,10,Technology,39.96376801,-75.60626221,Europe,Duisburg,Alemania,14114,10/27/2017 0:18,70561,1351,375,0.25,173876,1500,0.340000004,1,1500,1125,380.25,Western Europe,Renania del Norte-Westfalia,PENDING_PAYMENT,1351,64,Dell Laptop,1500,0,10/29/2017 0:18,Standard Class
TRANSFER,4,4,14.76000023,196.7700043,Shipping on time,0,17,Cleats,5563,Paul Trevino,West Chester,EE. UU.,Corporate,PA,5667 Quaking Bear Bay,19380,4,Apparel,39.96376801,-75.60626221,LATAM,S?o Paulo,Brasil,5563,3/11/2017 11:50,54838,365,43.18999863,0.180000007,137165,59.99000168,0.079999998,4,239.9600067,196.7700043,14.76000023,South America,S?o Paulo,PROCESSING,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/15/2017 11:50,Standard Class
PAYMENT,5,4,12.94999981,49.79000092,Late delivery,1,17,Cleats,5563,Paul Trevino,West Chester,EE. UU.,Corporate,PA,5667 Quaking Bear Bay,19380,4,Apparel,39.96376801,-75.60626221,Europe,Cagliari,Italia,5563,8/24/2015 1:35,16104,365,10.19999981,0.170000002,40226,59.99000168,0.25999999,1,59.99000168,49.79000092,12.94999981,Southern Europe,Cerde?a,PENDING_PAYMENT,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/29/2015 1:35,Standard Class
TRANSFER,5,4,2.460000038,122.8399963,Late delivery,1,18,Men's Footwear,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,4,Apparel,39.98681259,-75.54330444,LATAM,Tegucigalpa,Honduras,10545,2/19/2017 15:43,53479,403,7.150000095,0.059999999,133638,129.9900055,0.02,1,129.9900055,122.8399963,2.460000038,Central America,Francisco Morazÿn,PENDING,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/24/2017 15:43,Standard Class
CASH,3,4,30,299.9899902,Advance shipping,0,45,Fishing,6670,Betty Lopez,West Chester,EE. UU.,Corporate,PA,4971 Indian Campus,19380,7,Fan Shop,39.96376801,-75.60626221,Europe,Zabrze,Polonia,6670,12/15/2016 4:57,48927,1004,100,0.25,122348,399.980011,0.100000001,1,399.980011,299.9899902,30,Eastern Europe,Silesia,CLOSED,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,12/18/2016 4:57,Standard Class
TRANSFER,2,1,-14.47000027,37.79000092,Shipping canceled,0,26,Girls' Apparel,2504,Mary Smith,West Chester,EE. UU.,Corporate,PA,1548 Lazy Place,19380,5,Golf,39.96376801,-75.60626221,USCA,Laval,Canada,2504,9/4/2016 16:18,41972,572,2.200000048,0.059999999,104774,39.99000168,-0.379999995,1,39.99000168,37.79000092,-14.47000027,Canada,Quebec,SUSPECTED_FRAUD,572,26,TYR Boys' Team Digi Jammer,39.99000168,0,9/6/2016 16:18,First Class
DEBIT,5,4,76.80000305,319.980011,Late delivery,1,45,Fishing,6670,Betty Lopez,West Chester,EE. UU.,Corporate,PA,4971 Indian Campus,19380,7,Fan Shop,39.96376801,-75.60626221,Europe,Bari,Italia,6670,9/17/2015 14:10,17784,1004,80,0.200000003,44443,399.980011,0.239999995,1,399.980011,319.980011,76.80000305,Southern Europe,Apulia,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,9/22/2015 14:10,Standard Class
DEBIT,2,2,79.80999756,254.9799957,Shipping on time,0,43,Camping & Hiking,1678,Mary Stephenson,West Chester,EE. UU.,Home Office,PA,421 Pleasant Diversion,19380,7,Fan Shop,39.96343231,-75.59877014,Europe,Solna,Suecia,1678,8/24/2017 8:48,66201,957,45,0.150000006,165493,299.980011,0.310000002,1,299.980011,254.9799957,79.80999756,Northern Europe,Estocolmo,COMPLETE,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/26/2017 8:48,Second Class
TRANSFER,3,4,33.84000015,72,Advance shipping,0,26,Girls' Apparel,6022,Mary Smith,West Chester,EE. UU.,Consumer,PA,6007 Velvet Maze,19380,5,Golf,39.96376801,-75.60626221,Europe,Marano di Napoli,Italia,6022,10/20/2015 9:45,20032,567,3,0.039999999,50082,25,0.469999999,3,75,72,33.84000015,Southern Europe,Campania,PENDING,567,26,adidas Men's Germany Black Crest Away Tee,25,0,10/23/2015 9:45,Standard Class
DEBIT,4,4,16.37999916,218.3600006,Shipping on time,0,17,Cleats,5651,Michelle Smith,West Chester,EE. UU.,Consumer,PA,3874 Cotton Heath,19380,4,Apparel,39.96376801,-75.60626221,Europe,London,Reino Unido,5651,7/28/2017 5:52,64343,365,21.60000038,0.090000004,160841,59.99000168,0.079999998,4,239.9600067,218.3600006,16.37999916,Northern Europe,Inglaterra,ON_HOLD,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/1/2017 5:52,Standard Class
PAYMENT,5,2,61.5,164,Late delivery,1,24,Women's Apparel,8464,Mary Knight,West Chester,EE. UU.,Home Office,PA,8349 Round Road,19380,5,Golf,39.96141434,-75.60319519,LATAM,San Pedro Sula,Honduras,8464,3/10/2017 16:55,54784,502,36,0.180000007,137022,50,0.379999995,4,200,164,61.5,Central America,Cort?s,PENDING_PAYMENT,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/15/2017 16:55,Second Class
DEBIT,6,4,-279,180,Late delivery,1,24,Women's Apparel,5521,Mary Williamson,West Chester,EE. UU.,Home Office,PA,1972 Burning Extension,19380,5,Golf,39.98081207,-75.78192139,Pacific Asia,Hobart,Australia,5521,10/29/2015 5:00,20635,502,20,0.100000001,51556,50,-1.549999952,4,200,180,-279,Oceania,Tasmania,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,11/4/2015 5:00,Standard Class
DEBIT,2,4,-949.9500122,379.980011,Advance shipping,0,45,Fishing,5563,Paul Trevino,West Chester,EE. UU.,Corporate,PA,5667 Quaking Bear Bay,19380,7,Fan Shop,39.96376801,-75.60626221,LATAM,Guayana,Venezuela,5563,5/27/2017 19:58,60136,1004,20,0.050000001,150492,399.980011,-2.5,1,399.980011,379.980011,-949.9500122,South America,Bol­var,COMPLETE,1004,45,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,5/29/2017 19:58,Standard Class
DEBIT,2,2,18.89999962,251.9799957,Shipping on time,0,43,Camping & Hiking,1678,Mary Stephenson,West Chester,EE. UU.,Home Office,PA,421 Pleasant Diversion,19380,7,Fan Shop,39.96343231,-75.59877014,Europe,Solna,Suecia,1678,8/24/2017 8:48,66201,957,48,0.159999996,165490,299.980011,0.079999998,1,299.980011,251.9799957,18.89999962,Northern Europe,Estocolmo,COMPLETE,957,43,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/26/2017 8:48,Second Class
DEBIT,2,4,125.2699966,260.9700012,Advance shipping,0,9,Cardio Equipment,5563,Paul Trevino,West Chester,EE. UU.,Corporate,PA,5667 Quaking Bear Bay,19380,3,Footwear,39.96376801,-75.60626221,Africa,Krugersdorp,SudAfrica,5563,9/11/2016 23:07,42471,191,39,0.129999995,106020,99.98999786,0.479999989,3,299.9700012,260.9700012,125.2699966,Southern Africa,Gauteng,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/13/2016 23:07,Standard Class
PAYMENT,4,4,80.95999908,175.9900055,Shipping on time,0,48,Water Sports,5563,Paul Trevino,West Chester,EE. UU.,Corporate,PA,5667 Quaking Bear Bay,19380,7,Fan Shop,39.96376801,-75.60626221,LATAM,Le›n,Nicaragua,5563,2/12/2017 11:42,52988,1073,24,0.119999997,132439,199.9900055,0.460000008,1,199.9900055,175.9900055,80.95999908,Central America,Le›n,PENDING_PAYMENT,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,2/16/2017 11:42,Standard Class
PAYMENT,6,4,-26.78000069,112.5,Late delivery,1,24,Women's Apparel,8464,Mary Knight,West Chester,EE. UU.,Home Office,PA,8349 Round Road,19380,5,Golf,39.96141434,-75.60319519,LATAM,Tegucigalpa,Honduras,8464,4/10/2015 5:59,6800,502,37.5,0.25,17012,50,-0.239999995,3,150,112.5,-26.78000069,Central America,Francisco Morazÿn,PAYMENT_REVIEW,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,4/16/2015 5:59,Standard Class
PAYMENT,5,4,-12.27999973,122.8399963,Late delivery,1,18,Men's Footwear,5563,Paul Trevino,West Chester,EE. UU.,Corporate,PA,5667 Quaking Bear Bay,19380,4,Apparel,39.96376801,-75.60626221,Europe,Cagliari,Italia,5563,8/24/2015 1:35,16104,403,7.150000095,0.059999999,40223,129.9900055,-0.100000001,1,129.9900055,122.8399963,-12.27999973,Southern Europe,Cerde?a,PENDING_PAYMENT,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/29/2015 1:35,Standard Class
DEBIT,2,1,78.19999695,169.9900055,Late delivery,1,48,Water Sports,2327,Helen Martin,West Chester,EE. UU.,Corporate,PA,9533 High Mountain,19380,7,Fan Shop,39.96376801,-75.60626221,Europe,Northampton,Reino Unido,2327,10/7/2015 21:30,19175,1073,30,0.150000006,47911,199.9900055,0.460000008,1,199.9900055,169.9900055,78.19999695,Northern Europe,Inglaterra,COMPLETE,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,10/9/2015 21:30,First Class
DEBIT,2,4,7.449999809,195.9900055,Advance shipping,0,48,Water Sports,5563,Paul Trevino,West Chester,EE. UU.,Corporate,PA,5667 Quaking Bear Bay,19380,7,Fan Shop,39.96376801,-75.60626221,LATAM,Guayana,Venezuela,5563,5/27/2017 19:58,60136,1073,4,0.02,150494,199.9900055,0.039999999,1,199.9900055,195.9900055,7.449999809,South America,Bol­var,COMPLETE,1073,48,Pelican Sunstream 100 Kayak,199.9900055,0,5/29/2017 19:58,Standard Class
DEBIT,2,1,-46.20000076,283.4500122,Late delivery,1,17,Cleats,10545,Kenneth Smith,West Chester,EE. UU.,Consumer,PA,3520 Hazy Inlet,19380,4,Apparel,39.98681259,-75.54330444,Pacific Asia,Devonport,Australia,10545,11/9/2015 6:55,21394,365,16.5,0.059999999,53499,59.99000168,-0.159999996,5,299.9500122,283.4500122,-46.20000076,Oceania,Tasmania,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/11/2015 6:55,First Class
